feature,RF_max,RF_variance,RF_mean_absolute_value,RF_mean,RF_min,RF_rms,RF_zero_crossings,RF_std,RF_waveform_length,RF_integrated_emg,RF_slope_sign_changes,RF_skewness,RF_kurtosis,RF_spectral_centroid,BF_max,BF_variance,BF_mean_absolute_value,BF_mean,BF_min,BF_rms,BF_zero_crossings,BF_std,BF_waveform_length,BF_integrated_emg,BF_slope_sign_changes,BF_skewness,BF_kurtosis,BF_spectral_centroid,VM_max,VM_variance,VM_mean_absolute_value,VM_mean,VM_min,VM_rms,VM_zero_crossings,VM_std,VM_waveform_length,VM_integrated_emg,VM_slope_sign_changes,VM_skewness,VM_kurtosis,VM_spectral_centroid,ST_max,ST_variance,ST_mean_absolute_value,ST_mean,ST_min,ST_rms,ST_zero_crossings,ST_std,ST_waveform_length,ST_integrated_emg,ST_slope_sign_changes,ST_skewness,ST_kurtosis,ST_spectral_centroid
BF_slope_sign_changes,-0.02216653170763647,-0.0028356513400891632,-0.042207452481807635,-0.00773558135418722,0.02469871880743984,-0.03660245121771265,0.06421700431729382,-0.0365974976699211,-0.008436993086491028,-0.0422074523912698,0.09655970700808228,-0.02579845107795535,-0.027261041998187477,0.07208448274693585,0.18867482610492997,0.14994732363893262,0.21772985607831524,0.018343580418887166,-0.1878816961882753,0.1969837607125153,0.537845263954593,0.19706004402162722,0.3879967404925231,0.21772985623034155,1.0,0.028791914574749312,0.09886263730400491,0.5839177704975738,-0.03953272010088395,-0.0031161610810756463,-0.008239831671842016,-0.017804974814056972,0.035993651090253494,-0.01863046980092558,0.09738933509493858,-0.018639293757836906,-0.021831068825844534,-0.008239831504192592,0.0369589110091515,0.05786889796766159,-0.11236093704155709,0.042599862027437096,0.07945307898825744,-0.032836700065156973,0.08702389237866728,0.05257877784214299,-0.057311318754000286,0.06870273206686425,0.19156596555103217,0.06891528206351047,0.1749350043374512,0.08702389136294772,0.25329683576678746,0.03127851620625456,-0.0020373831224468394,0.14044359937370662
BF_skewness,-0.17868353910621154,-0.13609296024304804,-0.1857247042239197,0.051624739236968455,0.15999521606825487,-0.18626617926639935,0.27762774930089584,-0.18620583831020776,-0.11746300896430988,-0.185724704280224,0.24181683377972277,0.004226627548680237,0.0032278659037819576,0.24783337259460705,0.3549871040607696,0.11467052638882716,0.051618785630390476,-0.027638381892311575,0.24504028899475774,0.0735129075505212,-0.053715356952835365,0.07329260754080388,0.02351464721372401,0.05161878538223752,0.028791914574749312,1.0,0.11071011830724482,-0.04443310299711426,-0.19848548777130118,-0.11386097336714186,-0.2202435325968026,0.009760958559640976,0.19855248012929028,-0.21385314554459245,0.2336746218169067,-0.21349899879222833,-0.1852161000953525,-0.22024353225485505,0.2251611307743296,0.020822348016469417,-0.07448237813372313,0.22094538612876205,0.14190683182708505,0.07805200483292195,0.0522288815827658,-0.0063711993969147555,0.0120776157234048,0.06331429240870609,-0.12637423848436896,0.06293200755777767,-0.013908279392382473,0.052228881920929345,-0.057816169753235676,0.3197570354646606,0.014389142888400696,-0.11423338211757093
BF_kurtosis,0.0029886824878721944,0.016188531853652675,0.0015834513427621045,-0.02794848456354448,-0.005387565454368333,0.005968727213293684,0.0037775022540552394,0.0056733736973007985,-0.0021487183591692135,0.0015834511821972129,0.006237629768600324,-0.016387650736431794,0.016741361273614985,0.001951967944021253,0.31238422487853745,0.10008780587628995,0.055091205482291815,0.020279967337153128,-0.2695837316314254,0.1602383760576239,0.05728363116320252,0.1607096668215793,0.06847912468301047,0.05509120524715029,0.09886263730400491,0.11071011830724481,1.0,0.12901554152594275,0.0019399167465478863,0.022441559522064388,-0.00044742831720139567,-0.015911974836935964,0.005602883987362621,0.0006416792226720602,-0.015681211375539874,0.0006111896792123094,-0.017584126252500092,-0.00044742824072693853,-0.03604229171701991,-0.002364226392888971,-0.01723712156611292,0.0050520504986502025,0.03894109309809566,-0.01679440599671766,-0.01330594655522174,0.024689987884692777,-0.003102642883845682,0.004731878711322023,-0.10820530859625865,0.004630253643927941,-0.062125725682232645,-0.013305946299687524,-0.07897521596057885,0.02929776488012115,0.12964805291840517,-0.08682495252451991
BF_spectral_centroid,-0.07803587743046095,-0.0469542994746339,-0.09793061046724115,-0.04590630558135972,0.07687199421041105,-0.09054269364573471,0.15591187820509148,-0.0905098927821236,-0.07554318661060845,-0.09793061037393154,0.10641551481661234,-0.04865229416823496,0.00954878600692393,0.19471959342663253,-0.04812626447809559,-0.05812561036519709,-0.08479905397813611,0.0814133106554241,0.0210237064348733,-0.0931070266922455,0.7093826712400143,-0.09282893386960936,0.1406292734951721,-0.08479905387704238,0.5839177704975738,-0.04443310299711426,0.12901554152594275,1.0,-0.09064801448675879,-0.048452869286630326,-0.04698012036984461,-0.019592376682721412,0.07162788505865955,-0.060281978789125105,0.09063279443814784,-0.060464964550463275,-0.0801300096527574,-0.046980120225095186,0.001301464294610994,0.013338323033789389,-0.15788869119938004,0.094125366221538,-0.1403373065808722,-0.2119508132672592,-0.16802989061510415,0.04585951248484908,0.13692615001350053,-0.17276988804367813,0.21471745599684963,-0.17252034340932446,-0.048381308820695225,-0.16802989147138023,0.11929386130531666,-0.02858851703279547,0.0892677149422512,0.21681011537271494
VM_max,0.5874689338701831,0.5614016853068856,0.6262350380722876,-0.03823409018513434,-0.6283817836742481,0.6390903899405733,-0.43184917619881247,0.6392053586650536,0.5988241453844219,0.626235038177248,-0.40565161275396144,-0.03302785701655068,-0.046590057067529486,-0.4230786066550297,0.041152524756785,0.06582134407186803,0.15021277040680106,0.10499246529375096,-0.2165297806424757,0.14257788413540606,-0.03276325123741528,0.14339396659649706,0.1303736766257118,0.1502127702141568,-0.03953272010088395,-0.19848548777130118,0.0019399167465478863,-0.0906480144867588,1.0,0.8800442975433868,0.9314927704362072,0.0446278663285101,-0.9052399146100746,0.9609289186638195,-0.40206254158649907,0.9609081267592415,0.9009809572261327,0.9314927700425639,-0.536796261680665,0.09715032616780393,0.2533857616150457,-0.46409960616868423,0.19664669744935018,0.207503314514062,0.26805083898607507,-0.06098584965291693,-0.30818986606106935,0.2755479160477151,0.022407430702726917,0.27590259948021656,0.2061394446095362,0.2680508392027436,0.09702112773086671,-0.23062008199287637,0.022446648246762013,-0.026980535693186335
VM_variance,0.5219175183249426,0.5598439149042641,0.5435283185873775,-0.07828958256249258,-0.5720821122316787,0.5635321612699156,-0.28480941769250273,0.5637401876214777,0.5408066613854081,0.5435283186927585,-0.28612793313288365,-0.0406895684799721,-0.021438648066628648,-0.2687632404031879,0.03024817309734724,0.024325230100664168,0.08528725450126699,0.04923768987883976,-0.1295804311037028,0.07984116926178536,-0.005359761620571538,0.08040928089820798,0.08406284359033707,0.08528725432017273,-0.0031161610810756467,-0.11386097336714186,0.022441559522064385,-0.048452869286630326,0.8800442975433866,1.0,0.8918216541573045,-0.029401602536813103,-0.8754891099584633,0.9114465037845234,-0.2626729548206908,0.9117714275282683,0.8431947987060617,0.8918216546302747,-0.38408352333387236,-0.020209521402503237,0.09223650768126715,-0.33036032466763837,0.14523348636648592,0.13572492629984864,0.1977851603639961,-0.05310742730252788,-0.24926671334807968,0.20585946790263351,0.05435577064142835,0.206119830097932,0.17098723721843256,0.19778516019988907,0.12267859067978101,-0.1734537355289916,0.02616880428593446,-0.005041372085058142
VM_mean_absolute_value,0.5920334908891147,0.5607263282978886,0.6479604719164229,-0.09243594398725605,-0.6240655446192404,0.6517885294830487,-0.46144687041150795,0.6518403008922298,0.6026533751291641,0.6479604719998773,-0.44044014664658077,-0.01928210208341514,-0.07727534060316213,-0.46358373451941925,0.034601144404519314,0.06649851446261505,0.15502954133312363,0.1323638455406123,-0.23273271621835903,0.14440492883109857,-0.0011501597624388844,0.14533628409433502,0.15179179417603503,0.15502954109260908,-0.008239831671842017,-0.2202435325968026,-0.0004474283172013956,-0.0469801203698446,0.9314927704362072,0.8918216541573045,1.0,-0.02619624776216614,-0.9250831380094441,0.9869429184088903,-0.46596384861866014,0.9869821257797716,0.9358126225813675,0.9999999999999997,-0.6157805097417753,-0.035924848911895665,0.09512989040476252,-0.5373502456039967,0.17358225780179365,0.16425929710829962,0.2503460433300007,-0.0893569290008376,-0.30108072737996444,0.25368963895461527,0.05117302260382701,0.25408915283769934,0.21902456299138184,0.2503460432899715,0.10726938155019788,-0.259679770680718,0.022317016060982825,-0.006689210184070443
VM_mean,0.04352865430229063,0.03702377497350965,0.057436362307820225,0.045661793227278626,-0.027006149227235276,0.04753607669542744,-0.011409139205346218,0.0473859997793038,0.0625335629382868,0.05743636157456697,0.009868968542968854,0.03086442437791438,-0.033934011734847405,-0.021566255242691262,0.018341534693699892,0.020895652576852584,0.02178984462403214,0.03155210378005967,-0.015250506189971992,0.022150016319448976,-0.014282524600365897,0.022366356775191783,0.014186000772939697,0.021789843932900857,-0.017804974814056972,0.009760958559640976,-0.015911974836935964,-0.019592376682721412,0.044627866328510096,-0.0294016025368131,-0.02619624776216614,1.0,0.09136912012465068,-0.02860540986806459,0.013835502100935315,-0.028967615879432716,0.015275949849970095,-0.026196247425400075,0.03206540426591499,0.24810320054339485,0.025848028585313754,0.019493090811122115,0.004263407136207738,0.0007189453080270814,-0.0014217005398866043,-0.027985878163239785,0.002197837977133983,-0.0013906549918591632,0.022103734155999158,-0.001357511215383388,0.005248905165315662,-0.00142170069171287,0.009226731379633151,0.0033055302434161814,-0.021297503281773843,0.025445090824603563
VM_min,-0.5769797954039223,-0.5235851171196911,-0.6033174244571189,0.09774671483017336,0.6184910158522913,-0.6216644051547954,0.4405731494132299,-0.6216806815894785,-0.5711249804523234,-0.6033174248694946,0.41214226841975915,0.032320037225256976,0.0380616847181716,0.43372651317134003,-0.034335247819444206,-0.0627553967027892,-0.14646433045131732,-0.10264944322318381,0.20711708400034448,-0.13634026299296795,0.01848876988477064,-0.13714473059080717,-0.126988345221535,-0.14646433027835207,0.03599365109025349,0.19855248012929028,0.005602883987362621,0.07162788505865955,-0.9052399146100746,-0.8754891099584633,-0.925083138009444,0.09136912012465068,1.0,-0.9619753769853266,0.4090320392447777,-0.9620282021054017,-0.8836654624134281,-0.925083137730924,0.5521916887237307,0.18047725525839706,-0.24320363510906506,0.47332843619995496,-0.1854707823960183,-0.1751782281218269,-0.24947454758994828,0.09064773166035119,0.3009405831287745,-0.2571809828395176,-0.054370389542335334,-0.25754287481497395,-0.21303204453909866,-0.24947454761465934,-0.11324582100951226,0.2414145634298061,-0.02767693341993916,-0.01620152933635471
VM_rms,0.5968061623438516,0.5609776385606415,0.6372406700189015,-0.08614497225235376,-0.6357286239719679,0.6497923878694679,-0.45402357489413736,0.649848257236936,0.5986727411917919,0.6372406702194213,-0.43179489576298397,-0.026717832566880956,-0.05799697007940954,-0.4500101352650001,0.03236817340187061,0.06086984537201995,0.14796425707351377,0.11653766221858418,-0.22045950268202355,0.1380920513425077,-0.010171241176710423,0.13897560635568934,0.13823565054845557,0.14796425682675912,-0.01863046980092558,-0.21385314554459242,0.0006416792226720602,-0.0602819787891251,0.9609289186638194,0.9114465037845234,0.9869429184088903,-0.028605409868064594,-0.9619753769853266,1.0,-0.4480974239334514,0.9999908029455663,0.928147971819303,0.9869429182904973,-0.5942884507439367,-0.042308044460733295,0.16611177086491902,-0.5223797724656221,0.1812088164166912,0.1742717778788942,0.2541900552514124,-0.08480716854682911,-0.3046894935086765,0.2596539373801332,0.04595041081908869,0.26002683645095825,0.21612578572212407,0.2541900552567519,0.109154550010511,-0.25351661389075764,0.025565655570452823,-0.005308754194300445
VM_zero_crossings,-0.2554445276450751,-0.18440330886309636,-0.29308729316445725,0.07097023671486943,0.26916549816211993,-0.2935809026959831,0.5111304314502928,-0.2931470505118129,-0.17503168391220023,-0.2930872931748891,0.3935478068883139,-0.062048568974287295,0.1630101476976967,0.48014806417974215,0.07867536498744891,0.03726661298623913,-0.02620520589712042,-0.1867054378602554,0.12951715969192293,-0.022931441443122574,0.04016350870921985,-0.024535259126587248,-0.0074179938774435765,-0.026205205779835115,0.09738933509493858,0.2336746218169067,-0.015681211375539877,0.09063279443814785,-0.4020625415864991,-0.2626729548206908,-0.46596384861866014,0.013835502100935315,0.4090320392447777,-0.4480974239334514,0.9999999999999999,-0.4475540180961643,-0.32052651112128006,-0.4659638483281065,0.6643451315902485,0.07122984861111593,-0.009438087829521363,0.806251285079594,-0.08888000831274968,-0.11682111123978853,-0.1701323748019007,0.13304564962257467,0.19743817496740215,-0.16434141389795448,0.06433414890119667,-0.16457653509701303,-0.14366942937232524,-0.1701323747389389,0.021933488091845598,0.30269591758819814,0.016692109505659747,0.09893923912175363
VM_std,0.5966938916301417,0.5610041623882821,0.6370552279506969,-0.08582350096915954,-0.63558708984669,0.6496136594601326,-0.4537173093110707,0.6496717417193614,0.598685531390598,0.6370552281489252,-0.43145617201797604,-0.02668091511476902,-0.057964672406463365,-0.4497425086414072,0.03259641480376072,0.060983399829332534,0.14808501637433547,0.11656029300325073,-0.22038994992656932,0.1382108348732084,-0.010242976446632643,0.1390953886132269,0.13830628839512524,0.14808501612799882,-0.018639293757836906,-0.21349899879222836,0.0006111896792123094,-0.06046496455046328,0.9609081267592416,0.9117714275282683,0.9869821257797716,-0.028967615879432716,-0.9620282021054017,0.9999908029455663,-0.4475540180961643,1.0,0.9283480678590329,0.9869821256597704,-0.5938311864000354,-0.04245557267047277,0.16580133349665868,-0.5219885431466412,0.18127232335753024,0.17439992667727364,0.25428262083378167,-0.08458793444872481,-0.3046561462700201,0.2597290864031329,0.04582042399841819,0.2601019268113872,0.21613367418332038,0.25428262083928066,0.10910126007927623,-0.2532387457326969,0.025407703284585605,-0.005544460330614513
VM_waveform_length,0.6364093986765628,0.5946542742871647,0.7037549270905324,-0.05790214922332878,-0.6505806422952086,0.6972331811742108,-0.4412400580732074,0.697438810334262,0.7228392395735725,0.7037549274114325,-0.38293175651859135,-0.01083802863470749,-0.07890657357394658,-0.4559822546048058,0.10406518710569598,0.1314903288959252,0.2199534878079218,0.16947359013316088,-0.27017603974484444,0.20916278621064396,-0.008857380363602438,0.21019928065193796,0.20793658812013538,0.21995348765468728,-0.021831068825844534,-0.1852161000953525,-0.017584126252500092,-0.0801300096527574,0.9009809572261326,0.8431947987060616,0.9358126225813675,0.015275949849970095,-0.8836654624134281,0.9281479718193029,-0.32052651112128006,0.9283480678590329,1.0,0.9358126224447227,-0.4753789132802589,-0.032198973579558005,0.12353095620512032,-0.40634863324358167,0.20423571251388675,0.18052031544252548,0.26664412355105105,-0.05622142609616914,-0.31160467953887167,0.2724154921084914,0.08525754667212646,0.2729837739132819,0.23231081290266167,0.26664412362298456,0.1270865456906938,-0.220572752826771,0.018201950095388584,0.018128181175191195
VM_integrated_emg,0.5920334910411288,0.5607263286640994,0.6479604719979999,-0.09243594418982659,-0.6240655448880112,0.6517885296485937,-0.46144687027229203,0.6518403010588827,0.6026533753252553,0.6479604720814544,-0.4404401466717797,-0.01928210212519942,-0.07727534066459929,-0.4635837343506448,0.03460114473567441,0.06649851472116858,0.15502954153426154,0.13236384555293693,-0.23273271630979722,0.14440492906815383,-0.0011501596165684376,0.14533628433145704,0.1517917944117672,0.155029541293747,-0.008239831504192592,-0.22024353225485507,-0.00044742824072693853,-0.046980120225095186,0.9314927700425638,0.8918216546302749,0.9999999999999997,-0.026196247425400075,-0.925083137730924,0.9869429182904973,-0.46596384832810644,0.9869821256597704,0.9358126224447227,1.0,-0.6157805093598269,-0.03592484899587296,0.09512989014915815,-0.5373502453558953,0.17358225795781326,0.1642592973989797,0.25034604353064993,-0.089356928896608,-0.3010807277379829,0.25368963917424386,0.05117302294741516,0.2540891530569173,0.2190245633284868,0.2503460434906206,0.1072693818365642,-0.2596797707761771,0.022317016230022458,-0.0066892100062295205
VM_slope_sign_changes,-0.34461931367708526,-0.25781718731503717,-0.3938863812141724,0.13292636728952995,0.3718559268993496,-0.3956351207193346,0.5192919186451672,-0.3951578310309367,-0.2720188198357447,-0.39388638118760394,0.5751583809261915,0.020340813479434228,0.09420166349539646,0.4943641780677095,-0.0010099037397310218,-0.03753957748151082,-0.10117839863794774,-0.09113051580733064,0.18692046884119387,-0.09959972932835567,-0.05284368148793527,-0.10016558361158232,-0.08818956299074751,-0.10117839814584734,0.03695891100915151,0.2251611307743296,-0.03604229171701991,0.001301464294610994,-0.5367962616806649,-0.38408352333387236,-0.6157805097417753,0.032065404265915,0.5521916887237308,-0.5942884507439367,0.6643451315902485,-0.5938311864000355,-0.47537891328025883,-0.6157805093598269,1.0,0.046028401598711605,-0.09827870076630996,0.6849458006885484,-0.19408804424030265,-0.17924237355274922,-0.25055243200549154,0.13918405098389725,0.30580906993923496,-0.25742567153651874,-0.05532823186224376,-0.2576295143865829,-0.23585278749333566,-0.25055243207157757,-0.08554449851933699,0.28824868271031506,-0.07841219369017129,-0.07007716221635095
VM_skewness,-0.043849037301095545,0.004555055127728316,-0.027064437201811235,0.0786310611970557,0.03861447354277942,-0.03408944711783728,0.04504783979632132,-0.03408828338146752,-0.020937855459334083,-0.02706443787244814,0.06347637950679488,-0.07258124163164645,0.013897923597499964,0.06656385791600612,0.0015250696185430065,-0.01827099240279894,-0.0032658706170270568,-0.03039207134972853,0.015356463254578458,-0.006499763576462695,0.024712403067744446,-0.006635070624578193,0.0049867299836421665,-0.003265871182264005,0.0578688979676616,0.02082234801646942,-0.002364226392888971,0.013338323033789389,0.09715032616780393,-0.020209521402503237,-0.035924848911895665,0.24810320054339488,0.18047725525839706,-0.042308044460733295,0.07122984861111593,-0.04245557267047278,-0.032198973579558005,-0.035924848995872956,0.0460284015987116,0.9999999999999999,0.00998706341754077,0.04528686654196479,0.053191909747551086,0.06360498406893146,0.051483605270293865,0.06493817887614226,-0.012128516713009083,0.04787394144907535,-0.09189198244052658,0.04755228887368549,0.000748792408761071,0.051483605426868,-0.03548515151490212,0.08622993575118722,0.003598114243583821,-0.07326908352695628
VM_kurtosis,0.13470213578165163,0.07721791666029319,0.1249966189684673,0.04548160057555803,-0.15811895169357768,0.13713789693158665,-0.1286060052286598,0.1371557422695236,0.10747332795170784,0.1249966189734119,-0.14136328153062686,-0.06934951617307494,0.1361290625806984,-0.14635230801682508,0.01142099871457455,0.02210429449573555,0.06327759852083999,-0.055673236953925155,-0.05779942921430044,0.05831428251566041,-0.1276229711111174,0.05808650309079095,0.004092337555383775,0.06327759857503694,-0.11236093704155709,-0.07448237813372313,-0.01723712156611292,-0.15788869119938004,0.2533857616150457,0.09223650768126715,0.09512989040476254,0.02584802858531375,-0.24320363510906504,0.16611177086491902,-0.009438087829521363,0.1658013334966587,0.12353095620512031,0.09512989014915817,-0.09827870076630997,0.00998706341754077,1.0,-0.03780872909834074,0.11935171839795834,0.14143897088876897,0.12627921891634947,0.027301045154238927,-0.13295962747470785,0.13812430058302874,0.012533855674704698,0.138123079721359,0.06739593429817853,0.1262792192883126,0.03749107673719932,-0.04150845228177254,0.0395739306715638,0.03734622511951769
VM_spectral_centroid,-0.2967632181153547,-0.22728686446370025,-0.33303870580447986,0.08006437133487944,0.3164101147649805,-0.33506596958601165,0.4825261481635931,-0.3347789130725076,-0.23296165066472366,-0.33303870583685447,0.4096348493228764,-0.03178354114035394,0.1345924829995737,0.4855297810145024,0.03326540509935507,0.002861434342796607,-0.07775106798109233,-0.1478477026976352,0.14871678801786314,-0.06882505555513325,0.02100335491980183,-0.0701041504911122,-0.05960029381559078,-0.07775106784073642,0.0425998620274371,0.2209453861287621,0.0050520504986502025,0.094125366221538,-0.4640996061686843,-0.33036032466763837,-0.5373502456039966,0.019493090811122115,0.47332843619995496,-0.5223797724656221,0.806251285079594,-0.5219885431466412,-0.4063486332435816,-0.5373502453558953,0.6849458006885484,0.04528686654196479,-0.03780872909834074,1.0,-0.1458499404308047,-0.15402962296110628,-0.22649438915464226,0.11854115763470101,0.24106881025716534,-0.21917657045731068,0.0027156803988026305,-0.21944496077231848,-0.20038534872027525,-0.22649438900180582,-0.03727907507471911,0.26471037710373563,0.010104012248608057,0.05342146118204248
ST_max,0.23968577030704433,0.15602290318539916,0.25684312396063047,0.06615357019373601,-0.2341550018927563,0.2565044426155321,-0.31241851874047216,0.25625313394290616,0.23843625347106004,0.2568431239973981,-0.28898547168675187,0.022457858082356286,-0.040957587215289824,-0.32424365678142675,0.41406896668425613,0.29604033026674187,0.4185066751876953,-0.006770902469278565,-0.31991152516635274,0.4230040949352968,0.013015423289965007,0.4232968739539882,0.3543736061349554,0.41850667486698206,0.07945307898825744,0.14190683182708505,0.03894109309809566,-0.1403373065808722,0.19664669744935015,0.14523348636648592,0.17358225780179368,0.004263407136207738,-0.1854707823960183,0.1812088164166912,-0.08888000831274968,0.1812723233575302,0.20423571251388675,0.17358225795781324,-0.19408804424030265,0.053191909747551086,0.11935171839795833,-0.14584994043080468,0.9999999999999999,0.8255769361327759,0.900323287371396,-0.011907640178463425,-0.85077359769747,0.9323029375819529,0.2039785144138926,0.9323177955296963,0.8034169344591915,0.9003232875226072,0.40021293355369364,0.03621000543964446,0.11496247523543252,0.17790910141109018
ST_variance,0.2067744557412426,0.1379125383531247,0.22776060721681196,0.08693238763902238,-0.20039364329847062,0.22401985024304105,-0.2713672545478609,0.223834495686079,0.20320316540760838,0.22776060691417443,-0.2623450495517964,0.009683773378623042,-0.028802712347434364,-0.27581309547165606,0.25063582964117814,0.18470333694333732,0.28394843197540126,0.00274212333266464,-0.20815869634427978,0.28526168162613097,-0.03460820777049795,0.28540875913846886,0.20102682637482927,0.28394843181919993,-0.032836700065156973,0.07805200483292195,-0.016794405996717665,-0.2119508132672592,0.20750331451406198,0.13572492629984864,0.1642592971082996,0.0007189453080270814,-0.17517822812182687,0.17427177787889422,-0.11682111123978851,0.17439992667727366,0.1805203154425255,0.1642592973989797,-0.17924237355274922,0.06360498406893146,0.14143897088876894,-0.15402962296110628,0.8255769361327759,1.0,0.8927976132043193,-0.05582924657475837,-0.8141896361279135,0.9032654566434375,0.125834192981587,0.9030971863984724,0.7243344572736062,0.892797614161606,0.28246743752928793,-0.09638948557918953,-0.048150648887748934,0.06461747951442139
ST_mean_absolute_value,0.30318309320581033,0.21579501635516388,0.3311622102976892,0.07269307945230195,-0.29318307224328444,0.32740397286785755,-0.3909438577011902,0.3271134621858855,0.29415514587652325,0.33116221014617947,-0.3465787167362203,0.018542943385101127,-0.06583242964077692,-0.3928008884092842,0.3449412081160539,0.26259760248393044,0.42493651060417215,0.058472207414714907,-0.34058931591594244,0.41273081122468497,0.019699802627896026,0.413308367869976,0.3603585932950834,0.4249365102763531,0.0870238923786673,0.0522288815827658,-0.01330594655522174,-0.16802989061510415,0.26805083898607507,0.1977851603639961,0.25034604333000066,-0.001421700539886604,-0.24947454758994828,0.2541900552514124,-0.1701323748019007,0.25428262083378167,0.2666441235510511,0.25034604353064993,-0.25055243200549154,0.05148360527029387,0.12627921891634947,-0.22649438915464223,0.900323287371396,0.8927976132043192,1.0,-0.0682160962074963,-0.8974184852437301,0.9881885854780571,0.20913901002883878,0.9881828579243596,0.8898870523864505,0.9999999999999992,0.43074846858373256,-0.13975824068216963,-0.08792285581629719,0.1422737487200996
ST_mean,-0.08716662620702036,-0.06029177452965197,-0.11299988442294552,0.07824828537634561,0.097727675121547,-0.1113735988363542,0.11683543277974655,-0.11076650705583463,-0.07382990211557261,-0.11299988480569785,0.10865740600751768,0.00925654673544675,-0.0030704863659940834,0.136026358729708,-0.0011409740444603836,-0.018894053557489392,-0.012599262054308854,0.03254524476467742,0.0012462688457400171,-0.012302947062672091,-0.009973327650426607,-0.01232063889825559,-0.0033025891734368585,-0.012599261963330902,0.05257877784214299,-0.0063711993969147555,0.024689987884692777,0.04585951248484909,-0.06098584965291693,-0.05310742730252789,-0.0893569290008376,-0.027985878163239785,0.09064773166035117,-0.0848071685468291,0.13304564962257467,-0.08458793444872481,-0.05622142609616913,-0.089356928896608,0.13918405098389725,0.06493817887614226,0.027301045154238923,0.11854115763470101,-0.011907640178463425,-0.055829246574758365,-0.06821609620749629,1.0,0.12483960825317965,-0.07081582962656602,-0.0033586989951574636,-0.07036278040326692,-0.07757587388543441,-0.0682160971223705,-0.027936375525188923,0.16708922314841734,0.008973023673345758,0.0015431191403596667
ST_min,-0.3693142749901985,-0.2706164428519457,-0.3778481860220395,-0.03377147089693747,0.35881829942225635,-0.384971523619183,0.44873827847761777,-0.3846423691648441,-0.3360690044163638,-0.3778481860935839,0.4191483126733999,-0.03233762287124808,0.03294853007500708,0.4507411778294045,-0.3045014890480715,-0.23824422938967477,-0.3749291110723048,-0.07615606150674561,0.33649216950875027,-0.37339666258089343,-0.04212657617079644,-0.3740276658016749,-0.31812021616415914,-0.374929110881029,-0.05731131875400029,0.0120776157234048,-0.003102642883845682,0.13692615001350053,-0.30818986606106935,-0.2492667133480797,-0.3010807273799644,0.0021978379771339825,0.3009405831287745,-0.3046894935086765,0.19743817496740215,-0.3046561462700201,-0.3116046795388717,-0.3010807277379829,0.305809069939235,-0.012128516713009083,-0.13295962747470785,0.2410688102571653,-0.85077359769747,-0.8141896361279136,-0.8974184852437301,0.12483960825317965,1.0,-0.9335064490748031,-0.28158433720360404,-0.9337172484157249,-0.8541785427455247,-0.8974184854742865,-0.4903284077303329,0.32135886499333594,-0.1206764724699034,-0.25210891384765277
ST_rms,0.31187731948779307,0.22300139895187804,0.33602061472594724,0.06679627735539702,-0.3031724089095914,0.3348269986922521,-0.3959132511397823,0.3345239233380567,0.2997920245786143,0.33602061462875155,-0.358337716930371,0.022330173590290565,-0.05682746719844206,-0.4017700107625746,0.36372877843110857,0.2732499989341108,0.4234679426181334,0.046421780433028206,-0.34417595242955723,0.41918170969643126,0.012471286515353229,0.4197148485908895,0.35458882872312736,0.4234679423335274,0.06870273206686425,0.06331429240870609,0.004731878711322022,-0.17276988804367813,0.2755479160477151,0.20585946790263351,0.25368963895461527,-0.0013906549918591632,-0.2571809828395176,0.2596539373801332,-0.16434141389795448,0.2597290864031329,0.2724154921084914,0.25368963917424386,-0.25742567153651874,0.047873941449075356,0.13812430058302874,-0.21917657045731068,0.9323029375819528,0.9032654566434376,0.9881885854780571,-0.07081582962656602,-0.9335064490748031,1.0,0.2050932279143998,0.9999915867624365,0.8709119914322035,0.9881885856906959,0.42222259093331854,-0.1478727358582443,-0.01419374342807495,0.14407458179363447
ST_zero_crossings,0.11818618669008746,0.06722813414927951,0.08923229343235127,-0.01204815577269346,-0.10646321024395031,0.0996003370567001,-0.027444141508294863,0.10001169086867849,0.12332563333309977,0.08923229359267931,-0.11421921304315684,-0.018697997527093186,0.07122116108284363,-0.038055259988169644,-0.05405026540465388,-0.0063195825637053045,0.03909381670140262,0.0019134894487693253,-0.04458165062961807,0.01052426738110637,0.32202483116558595,0.010211790580211391,0.09711367105793825,0.039093816340100486,0.19156596555103214,-0.12637423848436896,-0.10820530859625865,0.21471745599684963,0.022407430702726917,0.05435577064142835,0.05117302260382701,0.022103734155999158,-0.05437038954233534,0.04595041081908869,0.06433414890119667,0.04582042399841819,0.08525754667212644,0.05117302294741515,-0.055328231862243754,-0.09189198244052658,0.012533855674704697,0.0027156803988026305,0.2039785144138926,0.125834192981587,0.20913901002883878,-0.0033586989951574636,-0.281584337203604,0.2050932279143998,1.0,0.20611167237085054,0.49153878164119014,0.20913900901787422,0.7340159000612586,-0.1297386278105056,0.028220257926850484,0.7929092881113325
